address,balance,TDR,Wallet_Age(Days),From_Count,To_Count,Predicted_Holding_days
0xdbf6df7e94e3019e1705e699a8874ac5f6ed753e,0.48678,1.724,1895,2,98,Over 4 weeks
0x6c8770c65363015918044198aeb5819161f72c10,0.00118,0.0,0,0,0,Over 4 weeks
0x9e90f8ed4b9d0e8a3cad03fc3c208b20eaf53a27,0.02953,0.034,1777,23,32,Over 4 weeks
0xe5d5f6eb4ca928b9bd1620eea06b7f0423ac3a1c,0.00425,0.012,431,1,1,Over 4 weeks
0x09e335abe59f6d8cf41dcb5d88ab778a4a987a69,0.00017,0.023,585,3,6,Over 4 weeks
0xb77d15ef77a78014d2f949492d4d90f96add1002,0.00628,0.062,525,11,16,Over 4 weeks
0x5c5869bceb4c4eb3fa1dcdeebd84e9890dbc01af,0.00556,0.017,598,3,7,Over 4 weeks
0x48f7d45fa696dc89ff4f2233b25490455ae19dc2,0.01935,0.202,1157,31,69,Over 4 weeks
0xa032af19029667fc7ad842d65d524e62a16cc4ca,0.0195,0.298,479,38,62,Over 4 weeks
0x69eeb0827f2391a312b9387249d8f4a92b958180,0.00392,0.077,726,17,32,Over 4 weeks
0xc5fd654ba7c9c9d6b5710fc347c1306e855ec582,0.01913,0.149,780,39,61,Over 4 weeks
0xf706e7b8c53182f4cde74b4d6c165345acb2b03d,0.00236,0.206,521,34,49,Over 4 weeks
0x7de091550a671757a86284159a95b19b82a9084f,0.15576,0.062,713,14,29,Over 4 weeks
0x8f1cd354073568900294928c2ae373c2464b1265,0.03451,0.029,1795,6,43,Over 4 weeks
0x2bd061fbb76a774d21bd469f4fd7349d0c08fdeb,0.00505,0.0,0,0,0,Over 4 weeks
0x22e898e8dc12999494fcf4cafea071216c8f8b36,0.04671,0.052,801,18,23,Over 4 weeks
0x405189330cd194d6047863e8c0ae67cc0b05cc7c,0.00164,0.0,0,0,0,Over 4 weeks
0xe2ae50242c85577be214e5e48120a4012096f751,0.00192,0.053,215,4,5,Over 4 weeks
0x621b377f05041e35d4367731790104241cba82e0,0.09248,0.087,579,21,29,Over 4 weeks
0x9507a7a201d0f6e6fb67d6ce72171ad5ad3b31a3,0.00192,0.034,579,6,12,Over 4 weeks
0x27f7a24da1feb46093c0a9cbf3297fe2f1c7aa44,0.00142,0.011,438,2,3,Over 4 weeks
0x076c3a856699f85f3c01e2a8427b275e2ea4630c,0.02991,0.021,580,2,8,Over 4 weeks
0x3f872cf83a6c0001068ba9a61ee062c3a4ec01c5,0.03363,0.014,580,0,5,Over 4 weeks
0x8adfc6e6e6da6ed9af7f094b3f3115ed72048395,0.24135,1.351,556,53,47,Over 4 weeks
0x6854fffa71a4ae49df700d087d377a297c595386,0.03528,0.299,483,49,51,Over 4 weeks
0xd59515ed5d580246e82e90ed2673d78039ef8fc6,0.03973,0.322,517,38,62,Over 4 weeks
0xbe13517a2b520b2449068d2ec45280992b04047b,0.19479,0.613,1913,2,98,Over 4 weeks
0x423c03f48dc46a1f27d76d285d43d0f101666666,0.11204,0.063,548,8,23,Over 4 weeks
0x22f836b8397c6b86d7b6ff1dbfef3f42b31619d1,0.00014,0.0,0,0,0,Over 4 weeks
0x00c5564f742417d2c0bc0106788bfbb1562aaf63,0.00237,0.0,0,0,0,Over 4 weeks
0x014b0094e8c926067eff9bcf7f28608d80cb3694,0.00038,0.076,515,4,5,Over 4 weeks
0x117b393bebad9215768192a763b7c095016bdf9d,0.0017,0.034,1795,7,47,Over 4 weeks
0x089af9870a999e3c9ee57d86374d8e87849325e7,0.0,0.0,0,0,0,Over 4 weeks
0x2481a923510833311088ad486d8cbf131987e834,0.06287,0.009,449,0,4,Over 4 weeks
0x737919eb4179432099ec6e8c8628cad3d4223a14,0.001,0.029,1795,2,44,Over 4 weeks
0xb038113e920a67d79fb00103b163a571dea096fa,12.46121,0.069,1460,35,65,Over 4 weeks
0x3fcd51b20d1735b324db12cdb81efeb7fcfa5ed0,0.00401,0.181,515,55,34,Over 4 weeks
0xab2a1fad321fd0833be9e33d4c917cabcb4016d1,0.0,0.0,0,0,0,Over 4 weeks
0xfec1d1b9b605f1727bceb139b4b8a093054b556e,0.0,0.0,0,0,0,Over 4 weeks
0xdfd0c50cedede32e72acfabbc9e34e59c743bd55,0.03681,0.251,599,47,53,Over 4 weeks
0x1bb77e121b1ac9083c3c958437086d93bab4b128,0.04262,0.151,520,23,42,Over 4 weeks
0xa4d3316b09125c0d1bbfe757f43d3aae4e4e9d8f,0.06985,0.172,754,29,71,Over 4 weeks
0x046c5c8ebc7135bd8dca212332e56a6e7cbba6b6,0.01258,0.064,605,9,28,Over 4 weeks
0x9008e2a8c9f6e4fe77ccf98b58652176e4451ec0,0.05671,0.069,350,5,18,Over 4 weeks
0xb7766013096ff0364626eeba48822328f493b82d,0.00251,0.093,557,16,30,Over 4 weeks
0x5468e940f262d935410dde920bcfcb8d037d3fa6,0.019,0.092,562,11,27,Over 4 weeks
0x3051396c99e75cbf4446df2fc3427c7a4fde8fa0,0.11809,0.034,495,6,6,Over 4 weeks
0x6c758b6b261b4ae2331082a087d43fcb25aa7be9,0.00348,0.052,683,7,18,Over 4 weeks
0x3a2c81b08c961eb2e78618f4d72a24cdbf238deb,0.01189,0.036,1040,10,24,Over 4 weeks
0x1a9308446118eaacf93fb6d1f54ffd5defa18f8a,0.09028,0.063,580,10,20,Over 4 weeks
0x16fc16ef12fa315a9df3e6a12bb1562360e6c988,0.09788,0.0,0,0,0,Over 4 weeks
0x518eb6b8df79c406f0e4dc7c9087bce4649ff930,0.0031,0.092,550,10,27,Over 4 weeks
0xa8b012f5d2edce1b7801174738897e59efcbcee3,0.03678,0.019,580,1,6,Over 4 weeks
0x82901e496b238487e3b3c1b24a2746b3947b3887,0.01892,0.069,478,9,22,Over 4 weeks
0x5099b5f3031c06dedf235440568a79d48fa79f74,0.06274,0.021,580,2,8,Over 4 weeks
0x4278a70cf6018207ec48a9952ad1612a275c0caa,0.03307,0.014,579,1,4,Over 4 weeks
0x76e01104554640569c9fe4b7c3e00dacb2e18df8,0.0,0.0,0,0,0,Over 4 weeks
0xee30b11c48af75becb9e68ed4b9e30e36d80c257,0.0,0.0,0,0,0,Over 4 weeks
0x7c52c390878d2eda1e26351a6e493ec742cb1570,0.0,0.0,0,0,0,Over 4 weeks
0xe8219d43761a25bf534d0b7704237d49e2067169,0.0,0.0,0,0,0,Over 4 weeks
0xa297a06221ab3c846354e7fb1b37eb5da06bda21,0.02346,0.149,1007,52,48,Over 4 weeks
0x6ac5a8d0203b9cc4752647f2aa4aa87c7f290774,0.00321,0.183,628,39,61,Over 4 weeks
0x2f8d1975d499d6e7d24714858a1815bcf71891ba,0.03205,0.035,601,6,8,Over 4 weeks
0x08bafb4400a102dddc5e5d584abf0aa38e174c57,0.04036,1.19,2134,9,91,Over 4 weeks
0x975624ef0d7cd61e8e52b41861a5e3e79743cc75,0.00046,0.064,544,5,26,Over 4 weeks
0x66e7f61b584e94efdeb1e177fa8f343eb12a1b0f,0.01828,0.071,765,17,27,Over 4 weeks
0x75e04cc0a0e9bf1739735f040ebb52fd85cf78ba,0.01862,0.052,647,8,18,Over 4 weeks
0x64e9f9b66e5102682b100d74d15f886ddde4e3a8,0.01073,0.186,466,28,55,Over 4 weeks
0x6d1895ed5a76e6f189ba125d7571d5729b484210,0.29075,0.056,558,8,15,Over 4 weeks
0x138d2eaa9014e8f675b3a4b17e3cea3c0ebf17e0,0.16898,0.226,804,47,53,Over 4 weeks
0x0c129f34d28c6cb945176d02ff372909a4223515,0.00762,0.032,579,7,11,Over 4 weeks
0x6947673cddaadddf52b696cad504b4e02baee7d7,0.00069,2.0,397,1,1,Over 4 weeks
0x7425619f9d60678e8fc886c1895c90bbe810b20b,0.15931,0.133,550,28,41,Over 4 weeks
0xdf63bd230c002fd1bbac6e71400b13a41b593e6b,0.01551,0.043,400,3,14,Over 4 weeks
0xa0807bba5355f3a23823e7ca2251beb03d1bbf8b,0.00828,0.028,973,6,15,Over 4 weeks
0xf9785667b7a7b794b75cfa121e549fb8cd47f6a4,0.03155,0.017,580,0,6,Over 4 weeks
0x8e486e5ce194e4f8ee00ab64899e064df3c6e21f,0.0,0.0,0,0,0,Over 4 weeks
0x5d6a1672d07b19e9987697d147cdbc611dfa3879,0.0254,0.008,579,0,3,Over 4 weeks
0xc85fcc44005a1d24142c6b347a0256b5e9306c10,0.03722,0.147,1848,8,92,Over 4 weeks
0x337cfb6e0466977c6419d5dca8fa8b82904787b1,0.00205,0.196,517,33,67,Over 4 weeks
0xa884a2f1a5ec6c2e499644666a5e6ef97b988888,0.02641,0.204,705,32,68,Over 4 weeks
0xee24b841f40e5b2504f44a209cd2eeb64c597355,0.00736,0.269,326,26,51,Over 4 weeks
0xa0794ed544000f21265abd994d289180d1888888,0.11375,0.217,548,30,70,Over 4 weeks
0xf78c3a7514055c8fdf95ac594eb2f27784e807db,0.3667,0.061,2014,33,67,Over 4 weeks
0xfcd134aa6567e6c28b342c575199376e491841be,0.02383,0.498,1749,14,86,Over 4 weeks
0xa8b7d97570c34068efac4ec51deddd4c16602ae8,0.00265,0.034,350,0,5,Over 4 weeks
0xe7f6e856c3219d4a7db412373f626898ddef37ce,0.00766,0.134,586,29,47,Over 4 weeks
0xa55e93fd3cce2cf40d43824b2f18889f404ddf57,0.80992,0.203,1930,34,66,Over 4 weeks
0x6daf6dc3c8aa3ee860478645205b5f9d6397616d,0.00871,0.037,548,4,10,Over 4 weeks
0x2654697832e8f6e7265266eeb71df8e40bc6c11f,0.00196,0.031,544,6,10,Over 4 weeks
0x6b190ca03ff9cb582fc80d0fa76069d8768b8b99,0.02245,0.282,591,32,68,Over 4 weeks
0x21bed794757720d66caa9f8fc4de54d60309907b,0.02581,0.015,548,2,5,Over 4 weeks
0xa7ce80b7681693de60bc0e1e5d5ad37080523990,0.00331,0.134,740,55,42,Over 4 weeks
0xdfb00c8f3d2e23f68aa49aeb382c62cbfc53985a,0.00066,0.16,307,17,28,Over 4 weeks
0xaa37aa1fab878949ef0fca1da7be882af5258fd7,0.14404,0.071,272,5,13,Over 4 weeks
0x40c247dc4bbe465b15c2826dfef5ebc907926760,0.00101,0.0,0,0,0,Over 4 weeks
0xa1b6e75478a485929c6ea4366d6285edba4d1ce7,0.0149,0.145,522,12,9,Over 4 weeks
0x9b5cb153d1ce74beb84f407c7f93e8c6ebd1d6ae,0.03394,0.074,1909,25,75,Over 4 weeks
0x177214a2ccf770d8c5da9731e09aae9c42681906,0.00617,0.234,557,38,62,Over 4 weeks
0x69ed56ad4cc94f720f90f014037cb6aa60b31439,0.0021,1.0,306,0,1,Over 4 weeks
0x6ca6450173aff06ddbe3a8ae0af9675d6763a985,0.07847,0.027,519,6,8,Over 4 weeks
0xe9700df149418a8c5118f452800927c54dc96a94,0.0424,2.0,257,1,1,Over 4 weeks
0x72bb3e08f6b00e59e40cfcb24fd944ca5e135752,0.12453,0.334,497,31,69,Over 4 weeks
0xd20ab4d67d6afb4794c5f719209f4f57aa15b18d,0.00496,0.054,305,8,4,Over 4 weeks
0xcd1f99938ef9de4cde88f40c4388d3fc68a72110,0.00261,0.05,306,3,5,Over 4 weeks
0x62409428ee32bc6cf50c237d4a0376044233d651,0.0019,1.0,306,0,1,Over 4 weeks
0x905f6a58463b64c5992a2b8c926d1940b7bf06d0,0.01888,0.033,521,6,11,Over 4 weeks
0xc3ba6d11daa34277c90697affff38631249fb918,0.03647,0.014,580,0,5,Over 4 weeks
0x0000d9a3b314efe192b292801a5112618dab6f42,0.00079,0.098,688,24,37,Over 4 weeks
0xf5bb5f9c46d77b04fbb93c3a849ea64445249b9f,0.04848,0.023,580,2,9,Over 4 weeks
0x584b7f3d8dd732201e23d84c4850b1dcad0584b1,0.07558,0.023,580,2,9,Over 4 weeks
0x2c7ecfd2845270e024fd233942a5f8651ff3ebca,0.03087,0.017,580,1,5,Over 4 weeks
0xe222c1c1d71e8157bd08fb582b8082ff729afeb9,0.02619,0.015,579,1,6,Over 4 weeks
0x7a489d050e0e947901f0c024f7de2af9a1f3ca62,0.0342,0.017,579,1,5,Over 4 weeks
0xcc479c19e1d0ba610eb8fae79849e035fc752a34,0.02817,0.011,579,0,4,Over 4 weeks
0xf1c9d86efdaf10463f4a401867583e55aa64bd32,0.00133,0.048,543,4,18,Over 4 weeks
0x88d2c34c3c59069f823d9f5011662b6111862282,0.09956,0.179,521,29,55,Over 4 weeks
0x83ca6e16db349f9e815509a3d3e99d9e8c758b3b,0.19878,0.18,718,42,58,Over 4 weeks
0x43ca3c533971924621956cc0ba0a5ff201ac5d1b,0.03775,0.074,520,7,21,Over 4 weeks
0x6d53a875004b5f84d8f7af50b4e264b8ec1fc90f,0.05171,0.25,139,0,2,Over 4 weeks
0x54a2630557f6a9f3fe6ffb33e2c5c5b8e6cd6245,0.05302,0.062,581,14,13,Over 4 weeks
0xa2dea8142aece195210b112f2301324adc8dca18,0.02531,0.026,349,2,3,Over 4 weeks
0x1ac1a90b1dcd33f7979be3afa9dcd3b70b8a76a0,0.01305,0.112,565,21,36,Over 4 weeks
0x098c54e453e5fb273fa6c0cdc22d340bea23ef1b,0.01296,0.024,548,2,7,Over 4 weeks
0xaec60c4b3bcdbe924eb7d2bfb9094a81a1cd13f5,0.0052,0.069,301,3,8,Over 4 weeks
0x9d12bb5ffeff8263a3d3c9cf61d9aba1f776ca49,0.28273,0.091,701,22,36,Over 4 weeks
0x312dfb3e5820eb04594b665e804a0431da9b3e62,0.00052,0.0,0,0,0,Over 4 weeks
0xc6c686b80e129e6c83e0adc821b8becdb4b15232,0.02384,0.012,548,2,4,Over 4 weeks
0x16b658270ac50c0063940ed287c401b3df7ccf70,0.19747,0.087,1784,28,72,Over 4 weeks
0x2c6a5016ec8024625cb1ecc0487d112c11253fb7,0.01543,0.013,548,1,5,Over 4 weeks
0x604ed4b9978fcaee54f479c073cafb8c76ba35bc,0.0,0.096,350,10,8,Over 4 weeks
0x72f9cf96af10103f3068dfa5234c79d5aea7dcef,0.10168,0.046,524,9,14,Over 4 weeks
0xfde6d11fe82b7715616e06368618eb62ad8fc5e3,0.01523,0.145,597,33,48,Over 4 weeks
0xa5fdd72bc79c3dd6305bd44533ad30bf68d5ad0f,0.012,0.0,0,0,0,Over 4 weeks
0xd8e9dc9d6352d05a8183056627e8abd5c092616b,0.01757,0.077,688,23,30,Over 4 weeks
0xa87469931a348664fdf3125670cc1599c2150d07,1.0561,0.351,1926,32,68,Over 4 weeks
0x43d19b7139089a63f051ab5b8c89cb425a9d861b,0.89703,5.263,933,1,99,Over 4 weeks
0xdda41e662f2ed6609170431d11c885ab7158e19b,0.09455,100.0,935,0,100,Over 4 weeks
0xa6204e15b961b9f623db05586accca01d7c89c9d,0.00012,0.0,0,0,0,Over 4 weeks
0xf2e9ab14b870b5714e0b367142442bc7e717e1f4,0.02801,0.008,579,0,3,Over 4 weeks
0x2e9befb0f246bdbbdcc48d27ed20bfd1cf81f4f6,0.03945,0.008,579,0,3,Over 4 weeks
0x3f5d2058971dfd0103e3bf5e423620b5a42db357,0.00372,0.071,1285,21,64,Over 4 weeks
0x13dda63c28bb95fe9822fea43ad5feaa966636a9,0.24148,0.377,686,48,52,Over 4 weeks
0x7453019b806919563eac33870fe5f8e5154fdf38,0.09002,0.397,608,36,64,Over 4 weeks
0x6df76a4186cf6605839c55ec247cdd59b4cff508,0.03636,0.168,566,37,56,Over 4 weeks
0x0557d5aeec6f2dbffdc2a4cdce59ae3286a2e896,0.00503,0.124,698,34,46,Over 4 weeks
0x3e0619f4301f6b8f013fc603574bc52484296c2b,0.03834,0.125,608,27,48,Over 4 weeks
0x4b298e988079ab2fba509810fd712d82305a1e4f,0.01882,0.175,586,39,61,Over 4 weeks
0x32ddf9cedcf0d54039c646051f5eac90239aaa03,0.22239,0.272,519,35,65,Over 4 weeks
0x4f8d777245ba00dfb7492e81866071eeac4d45a9,0.0011,0.112,521,24,31,Over 4 weeks
0x76f134fd714e0ff9e475b5348159b643709013a7,0.006,0.09,1049,36,56,Over 4 weeks
0xa7402ac4b54ead599e810d2ea043259774142dbe,0.00701,0.02,413,1,4,Over 4 weeks
0xfa68c97a6d477c78ca6ff3cac41a26ecf995bd81,0.00077,0.325,517,38,62,Over 4 weeks
0x1df49e167d69a99aabb410f3604c2fffad76001c,0.00143,0.427,350,48,52,Over 4 weeks
0x296fc93476822f91f8360d933267e8b9aa1c3d62,0.00339,0.172,350,15,30,Over 4 weeks
0x0a472767d714cf5893ff5f65c4b16fe4f0610939,0.41147,0.185,796,59,41,Over 4 weeks
0xd04aabfab4cadc259e3043f7bbfd3a29f309694e,0.00655,0.029,537,7,8,Over 4 weeks
0x79d7bbf2b0daffaa191efac437bf26288ebb9940,0.00562,0.043,350,4,10,Over 4 weeks
0x27af1da0f46b4ba49777bcd97df8182109fdd269,0.00124,0.362,347,30,42,Over 4 weeks
0xe992093b3a9dcc766b542cdc53e265d00cad5acb,0.0438,0.098,282,2,11,Over 4 weeks
0x8b78d7b5068b345d2b806eda3f1bdb3aca533baa,0.0327,0.093,267,2,9,Over 4 weeks
0x7fefdabf5d2548343bb645947aae0b0845470617,0.04918,0.015,1861,8,20,Over 4 weeks
0xbe318638503759fd8c95162464bc3393f7eafd8b,0.04138,0.089,1795,28,72,Over 4 weeks
0xcb3de150b591bb288175379ed8da664546e56da3,0.00465,0.101,278,2,11,Over 4 weeks
0xab8fd4c773f79eb6fce87c0612b0473b2a408e70,0.03682,0.073,659,20,27,Over 4 weeks
0x5113b389d0baba14843274c3c812961b9cf598ac,0.0128,0.132,262,3,12,Over 4 weeks
0xadaf6b98d6055968bc0775d2c50219f789d4aa9f,0.06015,0.101,575,12,31,Over 4 weeks
0x10987263eb7d06b0e0c042def65ed6890fd97b03,0.01023,0.04,397,1,8,Over 4 weeks
0x769ed7a83c3ed52fb5b34bb267c3b6cc644bb429,0.00175,0.123,263,2,12,Over 4 weeks
0x0e85699488affc914a69040f92ff53232e36e518,0.03768,0.043,761,12,11,Over 4 weeks
0x7c65542d28e16b5187aaa8d6f3217f67ccc2ff8d,0.18354,0.037,1795,11,54,Over 4 weeks
0xd16525e5e463316d3f2087de6a23c72e529fc1a8,0.00052,0.018,349,1,1,Over 4 weeks
0xf9e2335fc58533b05333cf82baa28b009adbbb33,0.00105,0.093,429,5,21,Over 4 weeks
0x0112d3020673ef7920061c8923d884e69fbf9101,0.00333,0.099,350,11,10,Over 4 weeks
0x39de750d01e452727704a30a6a1d71f912770391,0.00177,0.166,397,14,15,Over 4 weeks
0x6f987d9fd21081738b98796ea611d79924347ece,0.00093,0.087,397,13,14,Over 4 weeks
0xf9433ea80264205dce51fdaa443daeaf5d48700b,0.00097,0.08,397,12,13,Over 4 weeks
0x712721b56de25bc97585412bff6ebdffe6ce7dde,0.00556,0.147,397,14,32,Over 4 weeks
0xf675ad0886ffeff8cba0629a43be88b8a8e1a0c9,0.00105,0.087,397,13,14,Over 4 weeks
0x470336251662f2bed60d0872094736019013ccc0,0.00296,0.08,397,12,13,Over 4 weeks
0xb4a95b277947944a2088eb91a3b01d4e28fe35d5,0.00098,0.083,397,13,13,Over 4 weeks
0x86db2c57f30d9b7e590a71a613aa00cb7f03e810,0.00094,0.087,397,13,14,Over 4 weeks
0x206fe01dad84b31e0e0d8e25b87979224e7b468a,0.00097,0.087,397,13,14,Over 4 weeks
0x53db70a9d1af28c3d46721025b3313b720c8d1eb,0.00312,0.087,397,13,14,Over 4 weeks
0xc7e112c667d0c786d4c8373c09d2f7bad17b85cd,0.00012,7.143,397,2,98,Over 4 weeks
0xc59105b4d7d39574c1d84ff4dd9fe03069888b49,0.00224,0.236,397,11,32,Over 4 weeks
0x8eddd2215ed43f620dd050e19f6708a476679bd4,0.00102,0.054,397,8,9,Over 4 weeks
0xeedf27e6f41f6068884ab7703acaffee1ba64de0,0.00293,0.054,397,8,9,Over 4 weeks
0x49e947605c0e7a5cfb3b481ae370d8902350e2a8,0.00097,0.054,397,8,9,Over 4 weeks
0x81d6715de25204346e23f8aedcf247a9af41ca83,0.00102,0.054,397,8,9,Over 4 weeks
0xd8d407c3949200f4d1ba79bcd5f7c7b68824295e,0.00117,0.086,397,7,8,Over 4 weeks
0xd3f8cf80c19bd2c42f8eb6ed5faf8d2c66157dae,0.00117,0.086,397,7,8,Over 4 weeks
0x4a962de47ea81b28060b349d9f4c73714552f67c,0.00108,0.086,397,7,8,Over 4 weeks
0xc5cdf7c0cbd0ea759654afc934cc940e14bbbcd1,0.00268,0.051,397,8,8,Over 4 weeks
0x142109fbbd0b9416d5122e711b1a44e1ca5fe442,0.00097,0.054,397,8,9,Over 4 weeks
0xf871e9c5da0f82ac1e8ed3d8fb1da1df6d69a8c3,0.00097,0.054,397,8,9,Over 4 weeks
0xfc1b1e0b16a33c5eb3cdb64a9e844933f9855d84,0.003,0.054,397,8,9,Over 4 weeks
0x4671040719ffc9b8b3c55453ee6916c10477c6af,0.00307,0.054,397,8,9,Over 4 weeks
0x32477630763c4f97a80364321199b5e8654c6c8c,0.00097,0.054,397,8,9,Over 4 weeks
0x31eeeedcf79d5e26ad2355336aaef50e2459f891,0.00473,0.054,397,8,9,Over 4 weeks
0x5ab921083880a04ab5faf6426a70982f957cf7ff,0.00155,0.046,397,8,9,Over 4 weeks
0xbda102af396b6837d2f5682db40bb81204e459d7,0.00099,0.054,397,8,9,Over 4 weeks
0xb276305fbe223e1a522ebf5fc7a83aeec95bf54e,0.00099,0.054,397,8,9,Over 4 weeks
0x72ee93552e11ef33f636622e89830fe0c2e5cefd,0.00098,0.054,397,8,9,Over 4 weeks
0xf042b62c25baa03dffe76ad03412896ba74bc7c8,0.00287,0.054,397,8,9,Over 4 weeks
0x2e7c128a80a6bad356a06d1126ca9bfb4c736c98,0.00099,0.054,397,8,9,Over 4 weeks
0x50577e4cd694c38a92979c7083da88c20be48a87,0.00094,0.054,397,8,9,Over 4 weeks
0x3f0585a3ce87248c174b23014f053414f8dd3655,0.001,0.054,397,8,9,Over 4 weeks
0x66696ecf07ff0e04b1b924a567fbc45dce829079,0.001,0.054,397,8,9,Over 4 weeks
0xf3c4b72ab8745411dc080377310dc6f803f9bd64,0.00098,0.054,397,8,9,Over 4 weeks
0x76a8048745a5b6a6f8a6eb5819e72a57f93ab738,0.00115,0.086,397,7,8,Over 4 weeks
0xccf61408daf9088bb6985ebed1fd96e0d84605a0,0.00101,0.058,397,9,9,Over 4 weeks
0xb50ee534e7d0adf0922e8188b3409df8560492ed,0.001,0.054,397,8,9,Over 4 weeks
0xa93558be8b619bf0d016a7e2ce0528ea2d75db17,0.00107,0.054,397,10,10,Over 4 weeks
0xdde85de6daa26b008cdf12cef7d75b8748954b4a,0.001,0.054,397,8,9,Over 4 weeks
0x26340074757029e7540cf0a278fb7a8076371d47,0.00099,0.096,397,8,22,Over 4 weeks
0xa4c88954a84fe31c6807380116d492b19fd7db85,0.01079,0.035,251,4,3,Over 4 weeks
0xdb5fe5b2e1f5e81341f699ed51f3928390081c88,0.00069,2.0,397,1,1,Over 4 weeks
0x7776ec2633c492509f460a0f2cfd12897c4a57a5,0.0052,2.0,396,0,2,Over 4 weeks
0xb376cccbee52a6b12d230b29a5667b47ee6db2ea,0.00269,0.131,397,20,21,Over 4 weeks
0x09e0793e67a6c98bfc4fbd227427824d66d9dc2a,0.00222,0.034,360,0,2,Over 4 weeks
0x83e1bf1adf6118ef2e5f0ff7a45d23085b7d8d2b,0.00315,0.051,397,8,8,Over 4 weeks
0xd4631693b6d86489eb1b5827eb204cacd0a53d5e,0.00182,0.088,397,7,8,Over 4 weeks
0xeed11fcda606501cecce415255d805766c9b8305,0.00105,0.054,397,8,9,Over 4 weeks
0x6e6635d15b18f82738e027c4919c419d4282b542,0.00096,0.054,397,8,9,Over 4 weeks
0x69898509f5ca9597e8fa68b8c9ba735aa0146a44,0.00195,0.054,397,8,9,Over 4 weeks
0xfc294f835eab5b0c073e7e40bc10bcf16cafcf39,0.00053,0.086,397,7,8,Over 4 weeks
0x7e755c196ba68c2c42b1c6be54e4c96096521a64,0.00227,0.054,397,8,9,Over 4 weeks
0xf126b8a2bed86c7a595c16c773afaca390520e27,0.00102,0.054,397,8,9,Over 4 weeks
0xa687f5d3f32b38695ed486bd07cce330f3e82bd1,0.00101,0.058,397,8,10,Over 4 weeks
0xf99975690fa3d412f217d84ebf269e3ea81c46a7,0.00082,0.083,397,8,18,Over 4 weeks
0x62d06490e2b575767a8ebec70c5cf618eede1b55,0.00179,0.086,397,7,8,Over 4 weeks
0x2371c872c08d1217808ab863d0953bd0219c5b21,0.00102,0.054,397,8,9,Over 4 weeks
0x95c157a15c8e12a920baaf22c92a7911d2690473,0.00102,0.054,397,8,9,Over 4 weeks
0x0de34a69a8a2717b2b616395dcca250924d3ec6b,0.01082,0.016,572,4,5,Over 4 weeks
0x4aede7ed3d64c20062727951232b9a2f903fbeb5,0.00371,0.094,219,3,3,Over 4 weeks
0x73f2ba1e61abd66257db87ba8539c356ba140235,0.00719,0.0,0,0,0,Over 4 weeks
0xacb6e705a38f2a8e8e983e0c638c83d1342d6791,0.01228,0.042,217,1,6,Over 4 weeks
0x25af178ce672e4f1b814a0582185795366b46179,0.02101,0.039,271,0,2,Over 4 weeks
0xe9fe522b5c7ec346375180f583f8933e0e0572a8,0.00106,0.117,974,41,48,Over 4 weeks
0xc24fe6f2bae027aeee47390be73d121f18f51bdb,0.10788,0.203,523,36,64,Over 4 weeks
0x41fb250fd5be7cc6e818bf7b54843735e8c64abb,0.00937,0.19,508,31,61,Over 4 weeks
0xcb3cc201e8ce85370f2af36c74abb5da0ec9e1a3,0.01566,0.077,492,7,30,Over 4 weeks
0x576eb27cbf54518d3de5a38ea7746ef6a9b8b5e6,0.0493,0.285,932,52,48,Over 4 weeks
0xd182768d1a7b9a09515464e017dbcdaa2993e059,0.02967,0.141,583,31,48,Over 4 weeks
0x2c6628d60836ad7ec2271e2ebd9a40adc29f1b6a,1.9716,0.254,525,46,54,Over 4 weeks
0xa495893ceb72ae222d1e34d2dc1872b83c47d5fa,0.04987,0.426,715,45,55,Over 4 weeks
0x45e2feb81bd6630c3b136e489674c8b61170eb22,0.02404,0.105,669,16,53,Over 4 weeks
0x7a8ac1db15ba18e041d93aefe266116e0ee7ae8b,0.03313,0.07,554,7,17,Over 4 weeks
0x2f5b5b85495274b6b8c65f4a7eefe88f2837d794,0.00015,0.078,551,12,21,Over 4 weeks
0xe448d9d70efe95714e38d210e58d458dab0a77d5,0.00734,0.055,1847,40,60,Over 4 weeks
0x1fcc1466b906a5a0f129258f1ed8107232e38f25,0.14164,0.37,573,51,49,Over 4 weeks
0x86beae41e798b3f1114d6e26e944c5c604c32ac6,0.00309,0.133,683,37,43,Over 4 weeks
0xd497a9969548c39ead5fae668196435ae28362bd,0.01936,0.114,509,31,24,Over 4 weeks
0xcdade663994d544bbc7631f37f79cd17510960ba,0.00143,0.066,492,10,13,Over 4 weeks
0x45aec1c6b52e6f641aa97f7011f1b3c1fcbf3626,0.07243,0.498,420,52,48,Over 4 weeks
0xd7b1d6a7f71a9658a41b6d918ac89d8ff849d9f0,0.07122,0.028,967,9,18,Over 4 weeks
0x89266ad57b0745e7b612f056528c0d34ef941e47,0.00019,0.078,676,22,27,Over 4 weeks
0x796a716e8ce3b4f4c2f286674185d6e92b48407a,0.01966,0.093,1815,39,61,Over 4 weeks
0x923c0d5dbb0be64eac9c79a7781762b4395f17ce,0.01153,0.027,548,3,7,Over 4 weeks
0x8df1ddace4619fd1c2e4e7a55000338f794860ec,0.00589,0.104,833,40,31,Over 4 weeks
0x947484a2bd9308ef2a9c234adef767efa569ac7e,0.05329,0.752,346,52,48,Over 4 weeks
